ModelBox: 320 models
-> -0.000844809488168609*exp(5.86846085421262*x**3) + 0.449053901813809 - 0.458382100647211*exp(-1.60983823607706*x), p = 1.2843831263232002e-06, parse trees = 2, valid = True, error = 7.771946610684688e-05, time = 801.0253574848175
-> -0.125066950074186*x**3 + 0.17161539013074*exp(0.687389802198656*x**2), p = 7.077888e-05, parse trees = 1, valid = True, error = 0.008053796352855084, time = 33.16949391365051
-> 0.086853291452701*sqrt(x**4) + 0.155941943504819, p = 0.00045600221429760007, parse trees = 9, valid = True, error = 0.008087194749193607, time = 26.883464097976685
-> 0.0867504889361532*x**2 + 0.155979369639325, p = 0.02248303439620725, parse trees = 68, valid = True, error = 0.00808719596029436, time = 5.746719121932983
-> 0.0876962086713606*x**2 + 0.155923940140895*exp(-0.00513201519505835*x**2), p = 0.0001769472, parse trees = 1, valid = True, error = 0.008087226650938344, time = 32.08976626396179
-> 0.166090755095578*exp(0.331167937994966*x**2), p = 0.00768, parse trees = 1, valid = True, error = 0.00831120736633694, time = 8.650166749954224
-> 0.064408432142669*sqrt(x**5) + 0.167458423966597, p = 2.6496592773120003e-05, parse trees = 4, valid = True, error = 0.008474298340258686, time = 21.50324773788452
-> 0.198911544656841 - 0.0500412251846004*x**8, p = 2.0384317440000006e-05, parse trees = 1, valid = True, error = 0.00870926173508271, time = 3.2508506774902344
-> 0.0458252808550915*sqrt(x**6) + 0.175374844044893, p = 9.059696640000004e-07, parse trees = 1, valid = True, error = 0.008714996915838267, time = 27.344544887542725
-> 0.0458233891738886*x**3 + 0.175376420491431, p = 0.008272237773717508, parse trees = 34, valid = True, error = 0.008714996917214052, time = 5.273971796035767
-> 0.0760469935041805*x**4 + 0.184979108314475*exp(-0.395901654829433*x**5), p = 1.8119393280000001e-06, parse trees = 1, valid = True, error = 0.008766535470783163, time = 29.221054077148438
-> 0.179230720279624*exp(0.177592587024342*x**3), p = 0.003072, parse trees = 1, valid = True, error = 0.00877542557658263, time = 8.63535189628601
-> 0.197224334173198 - 0.038193691792885*x**7, p = 5.096079360000002e-05, parse trees = 1, valid = True, error = 0.00880896988893587, time = 4.222317218780518
-> 0.0300017607259461*sqrt(x**7) + 0.181082285942026, p = 3.6238786560000017e-07, parse trees = 1, valid = True, error = 0.008855702466713397, time = 23.26658868789673
-> 0.194806199297602 - 0.0239085228726829*x**6, p = 3.242158122545972e-05, parse trees = 4, valid = True, error = 0.008898559123924402, time = 5.795551061630249
-> 0.193933587922437*exp(-0.103860420342416*x**6), p = 0.00019660800000000005, parse trees = 1, valid = True, error = 0.00891119740963293, time = 7.641841411590576
-> 0.0162893530857238*x**4 + 0.185350419659156, p = 0.002238428986579353, parse trees = 15, valid = True, error = 0.008928945145306122, time = 5.39966607093811
-> 0.0162334548931116*x**4 + 0.185340429296797*exp(0.000490947663847232*x**4), p = 4.529848320000001e-06, parse trees = 1, valid = True, error = 0.008928945294224474, time = 30.775343656539917
-> 0.186297193359074*exp(0.0670182883888761*x**4), p = 0.0012288000000000002, parse trees = 1, valid = True, error = 0.008936044613982452, time = 7.573685884475708
-> 0.19114828220995 - 0.0061713680008855*x**5, p = 0.0008370442484060924, parse trees = 9, valid = True, error = 0.008954936780309081, time = 5.117079973220825
-> 0.19083006835402*exp(-0.0254461514624114*x**5), p = 0.0004915200000000001, parse trees = 1, valid = True, error = 0.008955859710801964, time = 7.734426975250244
-> 1.5305644850851*x - 1.22814303959311*sqrt(x**2), p = 0.000884736, parse trees = 2, valid = True, error = 0.00940207467108994, time = 36.144046783447266
-> 0.302421693922807*x, p = 0.091663294464, parse trees = 3, valid = True, error = 0.009402074671114043, time = 0.7647473812103271
-> 0.302420254600778*sqrt(x**2), p = 0.0077193216000000005, parse trees = 2, valid = True, error = 0.009402074671640481, time = 8.444186210632324
-> 0.31358777992544*sqrt(x**3), p = 0.003072, parse trees = 1, valid = True, error = 0.0142178833045164, time = 6.5289716720581055
-> 0.314159760473429*sqrt(x**4), p = 0.0012288000000000002, parse trees = 1, valid = True, error = 0.01863075956877967, time = 5.891003847122192
-> 0.314183747905886*x**2, p = 0.0353562624, parse trees = 2, valid = True, error = 0.018630759722129943, time = 0.9315311908721924
-> 0.309409659659536*sqrt(x**5), p = 0.0004915200000000001, parse trees = 1, valid = True, error = 0.022358905167317415, time = 7.543453931808472
-> 0.302036022151046*x**3, p = 0.013824000000000001, parse trees = 1, valid = True, error = 0.025432512115220716, time = 0.7052106857299805
-> 0.284469106373222*x**4, p = 0.0055296, parse trees = 1, valid = True, error = 0.03002849373710067, time = 0.6952974796295166
-> 0.275631152422928*sqrt(x**9), p = 1.2582912000000006e-05, parse trees = 1, valid = True, error = 0.03174579309476541, time = 4.4680705070495605
-> 0.266835181200152*x**5, p = 0.00221184, parse trees = 1, valid = True, error = 0.033178055063391526, time = 0.6640355587005615
-> 0.25076700294834*x**6, p = 0.0008847360000000002, parse trees = 1, valid = True, error = 0.03540189446634393, time = 0.6873142719268799
-> 0.236544137525192*x**7, p = 0.0003538944000000001, parse trees = 1, valid = True, error = 0.03702063017288698, time = 0.5489261150360107
-> 0.224018173902053*x**8, p = 0.00014155776000000005, parse trees = 1, valid = True, error = 0.03823191268291531, time = 0.47585582733154297





->  0.5 - 0.5*exp(-1.6*x), p = 1.2843831263232002e-06, parse trees = 2, valid = True, error = 7.771946610684688e-05, time = 801.0253574848175
-> -0.174866381084018*x**2 + 0.581674288856877*x - 1.49375914626493e-5*exp(9.99947976270835*x), p = 2.54803968e-05, parse trees = 1, valid = True, error = 0.0001558438602789299, time = 431.63019943237305
-> 0.456650929924767*x - 0.0938455286879561*exp(1.66709723195817*x**5) + 0.110281937786071, p = 4.076863488e-06, parse trees = 1, valid = True, error = 0.0001606428183462664, time = 154.9443666934967
-> 0.476112032371*x - 0.0231831318406079*exp(2.94270546113275*x**3) + 0.0365024328706806, p = 3.1142707200000005e-05, parse trees = 2, valid = True, error = 0.00016192029538898424, time = 237.4214608669281
-> 0.438873860598625*sqrt(x) - 0.000944343992784724*exp(5.79724326781884*x**3) - 0.0698729645458909, p = 8.547078871449602e-06, parse trees = 6, valid = True, error = 0.00018301366198802057, time = 803.9131202697754
-> 0.456181814812911*sqrt(x**2) - 5.41003359910697e-5*exp(8.89900800594016*x) + 0.016398287434034, p = 1.4336969932800004e-05, parse trees = 2, valid = True, error = 0.00020156351296986958, time = 1559.5124735832214
-> -0.353626568186369*x**8 - 0.0951582945711848*x**2 + 0.528396127968191*x + 0.00621897874003814, p = 6.011579824865282e-09, parse trees = 1, valid = True, error = 0.00022705356791987653, time = 86.74825954437256
-> 0.505347664967227*x - 0.000191329945692118*exp(7.70542685292741*x), p = 0.0022792101691391994, parse trees = 4, valid = True, error = 0.0002358668967569605, time = 124.62407302856445
-> -0.386542920368595*x**8 - 9.23324394356642*x + 9.68583393219278*sqrt(x**2) + 0.0162979691619208, p = 1.3679683868137888e-12, parse trees = 1, valid = True, error = 0.00024308283471749306, time = 270.20089769363403
-> -0.386428615714253*x**8 + 0.452581675534182*x + 0.0162630783069644, p = 2.609192632320001e-07, parse trees = 1, valid = True, error = 0.00024308286343163951, time = 19.03982138633728
-> 0.519019757153364*x - 0.00658634068452778*exp(4.21420277501843*x**2), p = 0.0009356967936, parse trees = 4, valid = True, error = 0.00024419467593846664, time = 53.47717475891113
-> -0.397694196049232*x**7 + 0.474107138610933*x + 0.0111089947042328*exp(0.121576307724274*x), p = 2.609192632320001e-07, parse trees = 1, valid = True, error = 0.0002698221305903569, time = 92.01021599769592
-> -0.378676663284843*x**7 + 2.29699812040966 - 2.29116050027633*exp(-0.226091178691789*x), p = 2.0873541058560008e-08, parse trees = 1, valid = True, error = 0.0002700982952269803, time = 174.1173539161682
-> -0.375221162116245*x**7 - 0.0727865529484064*x**2 + 0.538847194780237*x, p = 2.7052109211893763e-08, parse trees = 1, valid = True, error = 0.0002757831830205745, time = 38.09678888320923
-> 0.461175563843234*sqrt(x) - 0.0765133470171094*exp(1.61785040385683*x**6), p = 3.2212254720000014e-08, parse trees = 1, valid = True, error = 0.0002773725993828689, time = 98.87820935249329
-> -0.409731795914057*x**7 + 0.49667021343574*x, p = 1.1741366845440003e-06, parse trees = 1, valid = True, error = 0.00029263820902229027, time = 7.760688781738281
