  index    complexity    length           TE       TE_inf  expr_x                                                          expr_y                                                                                                                        index_column  method    data_version    system      snr    init
    237            30       263  0.0315605    0.0315605    -0.5*sin(-1.002*x1 + x2 + 0.01) + 1.001*cos(x1 + 1.57) - 0.002  -0.314*x1 + 25.224*cos(0.074*x2 + 0.266) - 22.318                                                                                      237  dso       allonger        barmag      inf       1
    168            28       196  0.0315657    0.0315657    0.5*sin(x1 - x2) + 1.0*cos(x1 + 1.571)                          -0.314*x1 + 25.224*cos(0.074*x2 + 0.266) - 22.318                                                                                      168  dso       allonger        barmag      inf       1
    146            27       228  0.0484293    0.0484293    x1*(-0.11*cos(1.207*x2 - 1.137) - 0.651) + 4.382                -0.315*x1 + 30.478*cos(0.067*x2 + 0.243) - 27.561                                                                                      146  dso       allonger        barmag      inf       1
    167            25       170  0.0683139    0.0683139    0.5*sin(x1 - x2) + 1.0*cos(x1 + 1.571)                          0.558*cos(1.07*x2 + 0.151) - 0.511                                                                                                     167  dso       allonger        barmag      inf       1
    144            24       203  0.0807563    0.0807563    x1*(-0.11*cos(1.207*x2 - 1.137) - 0.651) + 4.382                0.558*cos(1.07*x2 + 0.151) - 0.511                                                                                                     144  dso       allonger        barmag      inf       1
    164            23       148  0.0987319    0.0987319    0.5*sin(x1 - x2) + 1.0*cos(x1 + 1.571)                          -0.27*x1 - 0.61*x2 + 1.789                                                                                                             164  dso       allonger        barmag      inf       1
    141            22       181  0.118725     0.118725     x1*(-0.11*cos(1.207*x2 - 1.137) - 0.651) + 4.382                -0.27*x1 - 0.61*x2 + 1.789                                                                                                             141  dso       allonger        barmag      inf       1
    163            21       128  0.129124     0.129124     0.5*sin(x1 - x2) + 1.0*cos(x1 + 1.571)                          0.64*cos(x2) - 0.632                                                                                                                   163  dso       allonger        barmag      inf       1
    140            20       161  0.133673     0.133673     x1*(-0.11*cos(1.207*x2 - 1.137) - 0.651) + 4.382                0.64*cos(x2) - 0.632                                                                                                                   140  dso       allonger        barmag      inf       1
    139            19       156  0.186799     0.186799     x1*(-0.11*cos(1.207*x2 - 1.137) - 0.651) + 4.382                0.139 - 0.487*x2                                                                                                                       139  dso       allonger        barmag      inf       1
     93            16       134  0.226955     0.226955     1.311*x2 + 1.311*cos(x2 - 5.124) - 0.522                        0.139 - 0.487*x2                                                                                                                        93  dso       allonger        barmag      inf       1
     73            15       114  0.362958     0.362958     x2*(2.996 - 0.504*x1)                                           sin(0.566*x2 + 2.098) - 0.779                                                                                                           73  dso       allonger        barmag      inf       1
     71            13        94  0.374074     0.374074     x2*(2.996 - 0.504*x1)                                           0.64*cos(x2) - 0.632                                                                                                                    71  dso       allonger        barmag      inf       1
     70            12        89  0.392502     0.392502     x2*(2.996 - 0.504*x1)                                           0.139 - 0.487*x2                                                                                                                        70  dso       allonger        barmag      inf       1
      2            11        69  0.467636     0.467636     5.947 - x1                                                      0.64*cos(x2) - 0.632                                                                                                                     2  dso       allonger        barmag      inf       1
      1            10        64  0.48178      0.48178      5.947 - x1                                                      0.139 - 0.487*x2                                                                                                                         1  dso       allonger        barmag      inf       1
      0             8        43  1.18483      1.18483      5.947 - x1                                                      x1 - 5.99                                                                                                                                0  dso       allonger        barmag      inf       1
